18490,-6.324,-0.848,-39.186,        18490,-4.432,24.384,-7.494
18500,-9.848,1.962,-39.186,        18500,-6.862,21.706,-5.212
18510,-13.224,6.152,-39.184,        18510,-11.874,18.112,-2.188
18520,-17.26,4.97,-39.186,        18520,-17.146,21.762,-1.708
18530,-27.096,1.738,-39.186,        18530,-20.614,18.87,-0.218
18540,-38.272,1.974,-36.082,        18540,-17.744,14.42,5.452
18550,-38.794,4.3,-13.032,        18550,-14.658,12.752,9.11
18560,-38.64,11.462,7.084,        18560,-16.684,7.994,10.696
18570,-38.762,21.396,6.356,        18570,-15,4.588,11.558
18580,-38.794,37.61,-16.022,        18580,-8.938,4.598,14.738
18590,-36.782,38.774,-39.186,        18590,-3.596,5.582,15.778
18600,-38.1,34.684,-37.512,        18600,-1.626,4.948,14.778
18610,-38.794,10.002,-34.36,        18610,-1.376,3.946,13.846
18620,-38.788,30.474,-39.186,        18620,-1.608,2.392,12.772
18630,-38.774,38.774,-39.186,        18630,-1.92,0.768,12.076
18640,-38.794,24.552,-39.092,        18640,-1.492,-0.532,11.512
18650,-38.794,-17.614,-36.142,        18650,-0.66,-1.45,10.962
18660,-38.794,-25.41,-18.742,        18660,-0.148,-2.37,10.306
18670,-38.794,-11.45,-1.436,        18670,0.174,-3.098,9.428
18680,-38.794,-8.032,5.074,        18680,0.67,-3.33,8.548
18690,-38.794,-8.76,9.58,        18690,1.06,-3.268,7.726
18700,-38.794,-9.758,15.306,        18700,1.094,-3.008,6.92
18710,-38.794,-13.482,15.574,        18710,0.908,-2.64,6.238
18720,-38.794,-16.216,14.434,        18720,0.644,-2.236,5.842
18730,-38.794,-14.206,15.238,        18730,0.908,-1.872,5.824
18740,-38.794,-11.31,14.79,        18740,1.43,-1.452,5.91
18750,-37.13,-9.906,13.056,        18750,1.586,-0.93,5.826
18760,-32.46,-7.34,11.144,        18760,1.39,-0.496,5.658
18770,-29.184,-2.696,10.368,        18770,0.776,-0.298,5.352
18780,-27.154,1.45,9.808,        18780,-0.294,-0.394,4.806
18790,-25.236,3.274,8.128,        18790,-1.422,-0.732,4.162
18800,-23.444,3.726,7.02,        18800,-1.994,-1.094,3.6
18810,-22.12,3.7,8,        18810,-1.658,-1.218,3.298
18820,-20.844,4.494,10.104,        18820,-0.58,-1.216,3.248
18830,-20.358,6.016,12.5,        18830,0.426,-1.098,3.276
18840,-21.472,8.126,15.146,        18840,0.702,-0.86,3.274
18850,-23.588,10.436,17.602,        18850,0.352,-0.66,3.212
18860,-25.002,11.218,18.678,        18860,-0.244,-0.528,3.034
18870,-25.292,8.454,18.89,        18870,-0.778,-0.448,2.752
18880,-23.88,2.976,17.526,        18880,-1.098,-0.482,2.444
18890,-22.08,-1.048,14.958,        18890,-1.204,-0.634,2.148
18900,-20.48,-1.526,14.014,        18900,-1.21,-0.886,1.872
18910,-18.722,1.096,14.002,        18910,-1.226,-1.188,1.584
18920,-17.582,3.92,13.95,        18920,-1.192,-1.506,1.248
18930,-17.176,4.488,13.434,        18930,-1.056,-1.73,0.932
18940,-16.98,2.978,12.554,        18940,-0.864,-1.78,0.738
18950,-17.092,0.27,11.996,        18950,-0.714,-1.592,0.634
18960,-17.332,-2.348,11.548,        18960,-0.726,-1.274,0.396
18970,-16.962,-3.886,10.728,        18970,-0.788,-0.882,-0.094
18980,-15.75,-4.442,10.096,        18980,-0.704,-0.454,-0.624
18990,-14.224,-4.872,9.526,        18990,-0.452,0.042,-0.808
19000,-12.226,-5.572,8.344,        19000,-0.11,0.33,-0.856
19010,-9.438,-6.028,6.788,        19010,0.216,0.378,-1.008
19020,-6.472,-5.776,6.054,        19020,0.47,0.484,-1.15
19030,-4.432,-4.954,5.858,        19030,0.738,0.546,-1.324
19040,-3.216,-3.53,5.492,        19040,0.926,0.504,-1.682
19050,-2.436,-2.368,5.256,        19050,0.924,0.504,-1.972
19060,-1.854,-2.386,5.138,        19060,0.754,0.546,-2.238
19070,-2.776,-3.046,4.996,        19070,0.518,0.492,-2.652
19080,-4.114,-3.364,5.074,        19080,0.346,0.48,-3.024
19090,-4.162,-3.604,5.472,        19090,0.348,0.622,-3.336
19100,-4.184,-3.37,5.53,        19100,0.498,0.716,-3.618
19110,-4.664,-2.676,5.776,        19110,0.766,0.668,-3.848
19120,-4.57,-1.934,6.074,        19120,1.232,0.598,-3.962
19130,-4.722,-0.706,5.898,        19130,1.832,0.5,-3.918
19140,-5.42,0.44,5.606,        19140,2.396,0.286,-3.782
19150,-5.248,0.864,5.466,        19150,2.836,-0.074,-3.648
19160,-5.078,0.962,5.66,        19160,3.088,-0.482,-3.53
19170,-5.946,0.868,5.606,        19170,3.198,-0.826,-3.432
19180,-7.358,0.862,5.66,        19180,3.234,-1.04,-3.384
19190,-8.548,1.2,6.258,        19190,3.198,-1.126,-3.41
19200,-9.744,1.824,6.54,        19200,3.208,-1.132,-3.454
19210,-11.274,2.508,6.448,        19210,3.348,-1.106,-3.462
19220,-12.834,3.372,6.182,        19220,3.502,-1.08,-3.462
19230,-13.604,4.664,5.894,        19230,3.618,-1.082,-3.468
19240,-13.298,6.11,5.932,        19240,3.748,-1.094,-3.424
19250,-12.3,6.866,5.656,        19250,3.88,-1.132,-3.368
19260,-11.028,6.456,4.866,        19260,3.984,-1.182,-3.296
19270,-9.948,5.556,4.242,        19270,3.938,-1.22,-3.202
19280,-9.466,5.058,3.864,        19280,3.744,-1.236,-3.154
19290,-9.444,4.898,3.128,        19290,3.552,-1.278,-3.136
19300,-9.502,4.764,2.376,        19300,3.524,-1.382,-3.08
19310,-9.504,4.888,2.2,        19310,3.642,-1.506,-2.966
19320,-9.576,5.296,2.05,        19320,3.784,-1.6,-2.816
19330,-9.65,6.032,2.21,        19330,3.83,-1.672,-2.676
19340,-9.666,7.204,2.816,        19340,3.636,-1.73,-2.58
19350,-9.694,8.624,3.438,        19350,3.254,-1.754,-2.522
19360,-9.78,9.662,3.616,        19360,2.788,-1.748,-2.48
19370,-9.988,9.688,3.678,        19370,2.37,-1.744,-2.448
19380,-10.07,8.97,3.518,        19380,2.124,-1.742,-2.416
19390,-9.796,8.57,3.258,        19390,2.11,-1.73,-2.342
19400,-9.296,9.182,2.826,        19400,2.282,-1.726,-2.208
19410,-8.76,10.222,2.794,        19410,2.574,-1.754,-2.054
19420,-8.298,11.182,2.958,        19420,2.852,-1.808,-1.926
19430,-7.994,11.798,3.48,        19430,2.96,-1.866,-1.838
19440,-7.914,11.72,4.01,        19440,2.918,-1.914,-1.754
19450,-7.836,10.786,4.294,        19450,2.782,-1.958,-1.68
19460,-7.678,9.358,4.452,        19460,2.668,-1.958,-1.648
19470,-7.568,8.04,4.48,        19470,2.642,-1.916,-1.636
19480,-7.628,7.4,4.286,        19480,2.654,-1.87,-1.588
19490,-7.684,7.344,4.072,        19490,2.65,-1.808,-1.48
19500,-7.558,7.51,3.982,        19500,2.598,-1.748,-1.36
19510,-7.228,7.978,3.87,        19510,2.49,-1.7,-1.296
19520,-6.986,8.4,3.948,        19520,2.354,-1.652,-1.268
19530,-6.748,8.324,3.796,        19530,2.214,-1.586,-1.24
19540,-6.334,7.712,3.344,        19540,2.078,-1.49,-1.206
19550,-5.838,7.014,3.002,        19550,1.934,-1.39,-1.186
19560,-5.39,6.82,3.06,        19560,1.786,-1.296,-1.178
19570,-5.122,7.186,3.314,        19570,1.648,-1.21,-1.17
19580,-5.086,7.556,3.524,        19580,1.472,-1.128,-1.176
19590,-4.944,7.514,3.748,        19590,1.282,-1.046,-1.188
19600,-4.666,7.202,3.944,        19600,1.146,-0.976,-1.168
19610,-4.374,7.016,3.944,        19610,1.054,-0.92,-1.138
19620,-4.16,6.994,4.024,        19620,0.994,-0.884,-1.13
19630,-4.1,7.082,4.204,        19630,0.982,-0.864,-1.084
19640,-4.102,7.23,4.47,        19640,1.014,-0.844,-0.996
19650,-4.128,7.276,4.836,        19650,1.022,-0.842,-0.924
19660,-4.156,7.348,5.152,        19660,0.994,-0.864,-0.884
19670,-4.16,7.5,5.424,        19670,0.948,-0.884,-0.84
19680,-4.246,7.584,5.612,        19680,0.914,-0.882,-0.782
19690,-4.41,7.49,5.78,        19690,0.874,-0.874,-0.752
19700,-4.51,7.376,5.968,        19700,0.786,-0.872,-0.764
19710,-4.598,7.494,6.18,        19710,0.706,-0.862,-0.754
19720,-4.78,7.648,6.27,        19720,0.686,-0.85,-0.714
19730,-4.962,7.654,6.268,        19730,0.69,-0.85,-0.708
19740,-4.936,7.54,6.262,        19740,0.674,-0.86,-0.746
19750,-4.814,7.47,6.42,        19750,0.65,-0.856,-0.764
19760,-4.744,7.374,6.446,        19760,0.676,-0.822,-0.74
19770,-4.728,7.13,6.444,        19770,0.664,-0.788,-0.744
19780,-4.57,6.698,6.366,        19780,0.56,-0.78,-0.8
19790,-4.452,6.324,6.188,        19790,0.416,-0.77,-0.852
19800,-4.454,6.064,6.106,        19800,0.284,-0.736,-0.872
19810,-4.438,5.796,6.074,        19810,0.222,-0.728,-0.87
19820,-4.188,5.514,5.844,        19820,0.234,-0.78,-0.852
19830,-3.972,5.462,5.836,        19830,0.334,-0.856,-0.796
19840,-4.064,5.576,6.144,        19840,0.422,-0.914,-0.738
19850,-4.274,5.748,6.626,        19850,0.438,-0.964,-0.738
19860,-4.392,5.864,6.816,        19860,0.408,-1,-0.738
19870,-4.472,5.818,6.76,        19870,0.34,-1.006,-0.69
19880,-4.824,5.744,6.848,        19880,0.214,-1.018,-0.642
19890,-5.386,5.754,7.022,        19890,0.046,-1.056,-0.608
19900,-5.782,5.912,7.226,        19900,-0.08,-1.12,-0.54
19910,-6.02,6.118,7.69,        19910,-0.146,-1.2,-0.462
19920,-6.164,6.202,8.168,        19920,-0.164,-1.306,-0.418
19930,-6.074,6.244,8.404,        19930,-0.162,-1.42,-0.418
19940,-5.794,6.43,8.498,        19940,-0.164,-1.532,-0.408
19950,-5.808,6.82,8.686,        19950,-0.224,-1.636,-0.386
19960,-6.084,7.162,9.044,        19960,-0.338,-1.734,-0.388
19970,-6.382,7.254,9.22,        19970,-0.466,-1.832,-0.394
19980,-6.634,7.148,9.29,        19980,-0.562,-1.926,-0.384
19990,-6.872,6.978,9.386,        19990,-0.606,-2.018,-0.366
20000,-6.934,6.684,9.518,        20000,-0.6,-2.106,-0.328
20010,-6.814,6.378,9.592,        20010,-0.576,-2.19,-0.284
20020,-6.65,6.43,9.852,        20020,-0.586,-2.27,-0.262
20030,-6.596,6.672,9.846,        20030,-0.62,-2.354,-0.254
20040,-6.604,6.742,9.78,        20040,-0.64,-2.434,-0.218
20050,-6.716,6.702,9.81,        20050,-0.656,-2.506,-0.172
20060,-6.854,6.568,9.684,        20060,-0.714,-2.582,-0.156
20070,-6.824,6.484,9.53,        20070,-0.8,-2.664,-0.154
20080,-6.766,6.532,9.43,        20080,-0.868,-2.752,-0.154
20090,-6.658,6.682,9.512,        20090,-0.894,-2.836,-0.156
20100,-6.482,6.654,9.324,        20100,-0.868,-2.91,-0.174
20110,-6.242,6.504,9.148,        20110,-0.788,-2.976,-0.206
20120,-6.116,6.552,9.246,        20120,-0.73,-3.028,-0.21
20130,-6.09,6.686,9.298,        20130,-0.724,-3.056,-0.184
20140,-6.028,6.674,9.12,        20140,-0.828,-3.086,-0.194
20150,-5.952,6.494,8.942,        20150,-0.976,-3.106,-0.218
20160,-5.844,6.268,8.922,        20160,-1.112,-3.128,-0.246
20170,-5.674,5.924,8.79,        20170,-1.212,-3.134,-0.29
20180,-5.408,5.54,8.29,        20180,-1.224,-3.126,-0.298
20190,-4.98,5.326,8.076,        20190,-1.188,-3.112,-0.272
20200,-4.544,5.57,8.26,        20200,-1.142,-3.1,-0.278
20210,-4.382,5.978,8.19,        20210,-1.104,-3.082,-0.288
20220,-4.176,6.032,7.992,        20220,-1.086,-3.05,-0.282
20230,-3.902,5.924,8,        20230,-1.126,-3.008,-0.278
20240,-3.494,5.636,7.74,        20240,-1.202,-2.978,-0.292
20250,-2.932,5.166,7.458,        20250,-1.212,-2.934,-0.306
20260,-2.454,4.722,7.288,        20260,-1.12,-2.864,-0.292
20270,-2.106,4.496,7.212,        20270,-1.01,-2.786,-0.256
20280,-1.664,4.174,7.086,        20280,-0.96,-2.71,-0.236
20290,-1.112,3.952,6.908,        20290,-0.98,-2.644,-0.248
20300,-0.59,4.07,7.074,        20300,-1.014,-2.584,-0.252
20310,-0.18,4.15,7.014,        20310,-1.044,-2.504,-0.258
20320,0.296,3.822,6.624,        20320,-1.058,-2.412,-0.248
20330,0.804,3.356,6.378,        20330,-1.058,-2.32,-0.212
20340,1.204,3.082,6.248,        20340,-1.058,-2.232,-0.206
20350,1.454,3.094,6.4,        20350,-1.084,-2.172,-0.224
20360,1.638,3.198,6.704,        20360,-1.154,-2.118,-0.246
20370,1.922,3.166,6.852,        20370,-1.196,-2.042,-0.218
20380,2.316,2.956,6.688,        20380,-1.186,-1.95,-0.182
20390,2.77,2.832,6.708,        20390,-1.134,-1.864,-0.17
20400,3.178,2.926,6.656,        20400,-1.054,-1.788,-0.168
20410,3.45,2.916,6.644,        20410,-0.95,-1.734,-0.158
20420,3.718,2.648,6.726,        20420,-0.87,-1.684,-0.164
20430,4.116,2.242,6.77,        20430,-0.896,-1.628,-0.142
20440,4.71,2.212,6.86,        20440,-1.046,-1.58,-0.138
20450,5.184,2.186,6.732,        20450,-1.208,-1.548,-0.16
20460,5.492,2.012,6.67,        20460,-1.266,-1.534,-0.152
20470,5.668,1.606,6.882,        20470,-1.242,-1.516,-0.128
20480,5.802,1.228,7.014,        20480,-1.18,-1.496,-0.108
20490,5.922,1.17,7.01,        20490,-1.112,-1.46,-0.078
20500,6.16,1.514,7.106,        20500,-1.032,-1.398,-0.038
20510,6.182,2.066,7.378,        20510,-0.974,-1.356,0.002
20520,6.134,2.15,7.564,        20520,-0.934,-1.338,0.062
20530,6.238,1.64,7.452,        20530,-0.98,-1.334,0.134
20540,6.462,1.218,7.412,        20540,-1.11,-1.34,0.176
20550,6.834,1.182,7.368,        20550,-1.22,-1.334,0.224
20560,7.436,1.356,7.076,        20560,-1.294,-1.324,0.3
20570,8.038,1.142,7.096,        20570,-1.33,-1.318,0.35
20580,8.204,0.552,7.632,        20580,-1.252,-1.316,0.394
20590,8.042,0.696,7.528,        20590,-1.106,-1.322,0.458
20600,7.926,1.648,7.834,        20600,-1.048,-1.344,0.494
20610,7.944,2.222,8.242,        20610,-1.168,-1.384,0.512
20620,8.126,2.18,8.262,        20620,-1.31,-1.44,0.53
20630,8.404,1.732,8.098,        20630,-1.314,-1.496,0.542
20640,8.618,1.412,7.904,        20640,-1.244,-1.558,0.534
20650,8.9,1.026,7.846,        20650,-1.156,-1.64,0.508
20660,9.152,0.396,7.804,        20660,-1.032,-1.716,0.5
20670,9.146,0.688,8.182,        20670,-0.88,-1.822,0.512
20680,8.912,1.598,8.876,        20680,-0.748,-1.968,0.512
20690,8.758,1.842,9.002,        20690,-0.686,-2.124,0.508
20700,8.964,1.388,8.596,        20700,-0.708,-2.29,0.508
20710,9.268,1.03,8.32,        20710,-0.776,-2.47,0.494
20720,9.536,0.666,8.044,        20720,-0.778,-2.694,0.482
20730,9.794,0.462,7.926,        20730,-0.688,-2.912,0.48
20740,9.658,0.2,8.088,        20740,-0.568,-3.136,0.462
20750,9.26,0.088,8.1,        20750,-0.44,-3.364,0.456
20760,8.942,0.454,8.188,        20760,-0.236,-3.604,0.45
20770,8.706,1.064,8.168,        20770,0.052,-3.85,0.426
20780,8.41,1.384,7.872,        20780,0.362,-4.068,0.396
20790,7.968,1.25,7.332,        20790,0.64,-4.288,0.354
20800,7.704,1.114,6.858,        20800,0.878,-4.528,0.304
20810,7.388,1.08,6.372,        20810,1.106,-4.76,0.264
20820,7.138,0.89,5.802,        20820,1.38,-4.968,0.21
20830,6.728,0.468,5.248,        20830,1.662,-5.17,0.128
20840,6.354,0.228,4.364,        20840,1.944,-5.372,0.052
20850,6.148,0.286,3.454,        20850,2.27,-5.576,-0.05
20860,5.738,0.282,2.564,        20860,2.644,-5.798,-0.162
20870,5.336,0.51,1.568,        20870,3.004,-6.024,-0.276
20880,5.07,0.718,0.652,        20880,3.366,-6.258,-0.402
20890,4.77,0.726,-0.488,        20890,3.756,-6.53,-0.546
20900,4.446,0.822,-1.554,        20900,4.09,-6.798,-0.708
20910,4.2,0.756,-2.256,        20910,4.168,-7.014,-0.95
20920,4.066,0.398,-3.276,        20920,4.066,-7.196,-1.268
20930,4.144,0.256,-4.548,        20930,4.06,-7.336,-1.652
20940,4.112,0.168,-5.622,        20940,4.404,-7.398,-2.066
20950,4.108,0.054,-6.738,        20950,4.844,-7.346,-2.488
20960,4.094,-0.008,-8.316,        20960,5.044,-7.132,-2.926
20970,3.914,-0.666,-10.066,        20970,4.824,-6.678,-3.38
20980,3.986,-1.042,-11.57,        20980,4.606,-5.924,-3.76
20990,4.336,-0.348,-13.082,        20990,4.766,-4.912,-4.072
21000,4.124,-0.216,-14.978,        21000,4.866,-3.566,-4.468
21010,3.474,-1.024,-18.104,        21010,4.288,-1.694,-5.05
21020,2.964,-1.436,-22.142,        21020,3.944,0.904,-5.618
21030,2.316,0.226,-27.212,        21030,4.264,4.26,-6.112
21040,1.582,2.692,-32.282,        21040,4.092,8.018,-6.452
21050,1.546,4.56,-34.854,        21050,2.354,11.624,-6.426
21060,1.696,3.532,-36.72,        21060,0.654,14.51,-6.246
21070,0.73,3.902,-39.186,        21070,-0.264,16.66,-6.07
21080,-1.586,5.316,-39.186,        21080,-1.406,18.788,-6.31
21090,-2.722,4.316,-39.14,        21090,-2.848,21.202,-5.982
21100,-4.002,1.92,-39.184,        21100,-3.558,22.382,-4.594
21110,-8.22,2.918,-39.186,        21110,-4.84,21.418,-2.284
21120,-15.058,7.24,-39.184,        21120,-6.866,17.874,-1.366
21130,-23.164,5.958,-39.068,        21130,-6.412,16.942,-1.012
21140,-32.186,4.188,-31.464,        21140,-7.24,19.808,0.33
21150,-38.794,9.04,-14.004,        21150,-8.338,18.202,2.152
21160,-38.794,14.71,-1.352,        21160,-14.52,14.398,2.782
21170,-38.666,19.974,2.254,        21170,-17.718,11.058,5.094
21180,-38.714,31.894,-6.616,        21180,-16.418,8.432,8.002
21190,-38.174,38.774,-16.138,        21190,-13.006,7.204,10.98
21200,-38.794,37.326,-19.804,        21200,-8.77,6.748,11.884
21210,-38.794,6.316,-2.024,        21210,-6.028,6.188,11.728
21220,-38.782,22.842,-29.99,        21220,-4.254,4.634,11.514
21230,-38.794,38.774,-36.938,        21230,-3.1,3.028,11.222
21240,-38.794,36.692,-39.186,        21240,-2.502,1.692,10.748
21250,-38.794,14.518,-37.79,        21250,-2.194,0.538,10.09
21260,-38.794,-9.736,-27.466,        21260,-1.8,-0.392,9.412
21270,-38.794,-16.396,-12.336,        21270,-1.234,-1.144,8.74
21280,-38.794,-11.914,4.144,        21280,-0.67,-1.942,8.042
21290,-38.794,-14.112,10.128,        21290,-0.042,-2.694,7.442
21300,-38.794,-17.11,13.526,        21300,0.772,-2.884,7.182
21310,-38.794,-16.854,17.24,        21310,1.598,-2.378,7.006
21320,-38.794,-16.26,18.598,        21320,2.254,-1.486,6.674
21330,-38.794,-16.694,16.484,        21330,2.792,-0.618,6.474
21340,-38.794,-15.944,13.004,        21340,3.298,-0.064,6.356
21350,-38.758,-13.31,10.324,        21350,3.682,0.174,6.198
21360,-37.116,-10.672,8.104,        21360,3.904,0.124,6.05
21370,-31.996,-8.818,6.05,        21370,4.014,-0.006,5.786
21380,-26.164,-5.906,6.1,        21380,3.956,-0.014,5.444
21390,-21.99,-1.728,7.702,        21390,3.65,0.12,5.08
21400,-20.094,2.19,9.026,        21400,3.05,0.324,4.762
21410,-21.154,4.528,9.618,        21410,2.316,0.396,4.512
21420,-23.534,5.224,10.336,        21420,1.586,0.256,4.184
21430,-24.728,5.922,10.64,        21430,0.95,0.088,3.842
21440,-24.612,7.046,10.88,        21440,0.42,0.148,3.57
21450,-23.246,8.098,10.714,        21450,0.012,0.442,3.24
21460,-20.93,9.58,10.168,        21460,-0.258,0.824,2.894
21470,-19.202,11.192,9.664,        21470,-0.486,1.138,2.648
21480,-19.162,11.968,8.592,        21480,-0.724,1.224,2.47
21490,-20.462,10.748,6.96,        21490,-0.914,1.048,2.292
21500,-20.634,8.794,5.876,        21500,-1.032,0.718,2.12
21510,-18.638,7.532,5.592,        21510,-1.124,0.348,1.988
21520,-16.432,6.922,5.606,        21520,-1.23,0.068,1.83
21530,-15.448,6.326,6.082,        21530,-1.364,-0.136,1.592
21540,-15.602,5.74,6.524,        21540,-1.534,-0.314,1.348
21550,-16.904,5.376,6.922,        21550,-1.73,-0.448,1.166
21560,-18.66,4.652,7.23,        21560,-1.938,-0.662,0.842
21570,-19.44,3.488,7.43,        21570,-2.138,-0.796,0.472
21580,-18.514,2.218,7.686,        21580,-2.24,-0.882,0.196
21590,-16.484,1.352,8.098,        21590,-2.146,-0.892,-0.086
21600,-14.384,0.816,8.296,        21600,-1.91,-0.87,-0.446
21610,-12.508,0.42,8.542,        21610,-1.558,-0.85,-0.788
21620,-10.822,0.062,8.85,        21620,-1.232,-0.846,-1.072
21630,-10.048,0,8.918,        21630,-1.08,-0.876,-1.388
21640,-8.96,-0.4,8.898,        21640,-1.04,-0.888,-1.706
21650,-7.524,-1.252,8.636,        21650,-1.016,-0.846,-1.952
21660,-6.198,-2.012,7.644,        21660,-1.04,-0.78,-2.202
21670,-5.398,-2.334,7.036,        21670,-1.1,-0.726,-2.482
21680,-5.056,-1.852,7.05,        21680,-1.098,-0.672,-2.724
21690,-5.018,-0.954,6.616,        21690,-0.984,-0.648,-2.962
21700,-5.126,0.226,5.978,        21700,-0.754,-0.648,-3.192
21710,-5.082,1.208,5.638,        21710,-0.47,-0.608,-3.36
21720,-4.96,1.7,5.508,        21720,-0.228,-0.568,-3.5
21730,-5.152,2.038,5.18,        21730,-0.086,-0.592,-3.65
21740,-5.526,2.572,4.866,        21740,-0.032,-0.678,-3.766
21750,-5.9,2.954,4.636,        21750,0.012,-0.802,-3.836
21760,-6.532,3.008,4.572,        21760,0.102,-0.928,-3.89
21770,-7.072,2.658,4.47,        21770,0.268,-1.004,-3.94
21780,-7.168,2.292,4.47,        21780,0.536,-1.018,-3.986
21790,-7.55,2.498,4.522,        21790,0.884,-1.052,-4.034
21800,-8.436,3.256,4.53,        21800,1.3,-1.148,-4.086
21810,-9.366,4.124,4.492,        21810,1.736,-1.256,-4.13
21820,-10.064,4.648,4.486,        21820,2.148,-1.324,-4.146
21830,-10.458,4.606,4.682,        21830,2.604,-1.378,-4.15
21840,-10.494,4.356,4.982,        21840,3.16,-1.436,-4.122
21850,-10.284,4.168,4.902,        21850,3.714,-1.488,-4.054
21860,-10.348,3.878,4.516,        21860,4.14,-1.53,-3.984
21870,-10.758,3.704,4.448,        21870,4.418,-1.586,-3.942
21880,-11.22,3.772,4.66,        21880,4.658,-1.654,-3.872
21890,-11.332,3.944,4.472,        21890,4.888,-1.702,-3.74
21900,-11.292,3.768,3.862,        21900,5.03,-1.756,-3.57
21910,-11.23,3.356,3.082,        21910,5.034,-1.84,-3.416
21920,-11.216,3.348,2.81,        21920,4.882,-1.928,-3.308
21930,-11.286,4.218,2.76,        21930,4.574,-2.008,-3.218
21940,-11.522,5.262,2.66,        21940,4.122,-2.028,-3.156
21950,-11.61,5.762,2.13,        21950,3.734,-2.014,-3.156
21960,-11.418,6.196,1.41,        21960,3.606,-2.018,-3.13
21970,-11.28,6.984,1.03,        21970,3.68,-2.034,-3.036
21980,-11.284,8.03,0.88,        21980,3.78,-2.048,-2.924
21990,-11.142,8.982,0.924,        21990,3.788,-2.064,-2.824
22000,-10.864,9.954,1.498,        22000,3.554,-2.08,-2.77
22010,-10.314,10.526,2.168,        22010,3.178,-2.082,-2.782
22020,-9.778,10.19,2.182,        22020,2.742,-2.064,-2.804
22030,-9.458,9.21,1.834,        22030,2.36,-2.014,-2.834
22040,-9.234,8.326,1.52,        22040,2.166,-1.95,-2.84
22050,-9.084,8.05,1.388,        22050,2.174,-1.914,-2.808
22060,-8.814,8.484,0.906,        22060,2.328,-1.916,-2.754
22070,-8.414,9.376,0.846,        22070,2.532,-1.966,-2.7
22080,-8.076,10.256,1.516,        22080,2.7,-2.022,-2.64
22090,-7.72,10.624,2.148,        22090,2.806,-2.062,-2.576
22100,-7.466,10.38,2.616,        22100,2.83,-2.1,-2.536
22110,-7.264,9.658,2.728,        22110,2.774,-2.122,-2.508
22120,-7.264,8.712,2.726,        22120,2.662,-2.114,-2.472
22130,-7.48,8.024,2.702,        22130,2.528,-2.092,-2.45
22140,-7.682,7.794,2.566,        22140,2.396,-2.06,-2.448
22150,-7.702,7.956,2.654,        22150,2.24,-2.01,-2.442
22160,-7.492,8.276,2.672,        22160,2.132,-1.932,-2.394
22170,-7.292,8.602,2.444,        22170,2.04,-1.87,-2.304
22180,-7.016,8.918,2.124,        22180,1.976,-1.838,-2.234
22190,-6.656,9.31,2.022,        22190,1.992,-1.814,-2.18
22200,-6.446,9.546,2.064,        22200,2.064,-1.76,-2.082
22210,-6.21,9.486,2,        22210,2.084,-1.684,-1.966
22220,-5.948,9.28,2.128,        22220,2.026,-1.612,-1.888
22230,-5.762,9.456,2.296,        22230,1.944,-1.566,-1.838
22240,-5.686,9.706,2.284,        22240,1.866,-1.53,-1.774
22250,-5.814,9.566,2.28,        22250,1.818,-1.49,-1.692
22260,-5.822,9.18,2.098,        22260,1.804,-1.426,-1.602
22270,-5.554,8.894,2.098,        22270,1.796,-1.36,-1.532
22280,-5.244,9.054,2.376,        22280,1.778,-1.306,-1.474
22290,-5.158,9.512,2.576,        22290,1.73,-1.248,-1.4
22300,-5.162,9.8,2.672,        22300,1.612,-1.19,-1.334
22310,-5.034,9.724,2.942,        22310,1.458,-1.148,-1.28
22320,-4.8,9.376,3.254,        22320,1.31,-1.126,-1.208
22330,-4.544,9.03,3.466,        22330,1.198,-1.138,-1.154
22340,-4.442,8.826,3.586,        22340,1.146,-1.188,-1.104
22350,-4.42,8.782,3.694,        22350,1.118,-1.228,-1.038
22360,-4.396,8.764,3.95,        22360,1.07,-1.25,-0.972
22370,-4.476,8.874,4.218,        22370,1.002,-1.278,-0.902
22380,-4.638,8.972,4.55,        22380,0.93,-1.316,-0.82
22390,-4.84,8.94,5.096,        22390,0.83,-1.326,-0.738
22400,-5.168,8.728,5.516,        22400,0.676,-1.346,-0.664
22410,-5.45,8.484,5.778,        22410,0.462,-1.37,-0.59
22420,-5.44,8.236,6.112,        22420,0.268,-1.4,-0.492
22430,-5.4,8.15,6.472,        22430,0.16,-1.466,-0.366
22440,-5.388,7.986,6.784,        22440,-0.01,-1.506,-0.29
22450,-5.256,7.836,6.84,        22450,-0.252,-1.532,-0.246
22460,-5.04,7.964,7.208,        22460,-0.482,-1.58,-0.188
22470,-4.888,8.34,7.734,        22470,-0.648,-1.644,-0.128
22480,-4.824,8.742,8.132,        22480,-0.748,-1.714,-0.07
22490,-4.888,8.948,8.548,        22490,-0.752,-1.792,0.006
22500,-4.912,8.952,8.762,        22500,-0.706,-1.876,0.104
22510,-4.864,8.966,9.152,        22510,-0.636,-1.962,0.202
22520,-4.744,9.118,9.566,        22520,-0.592,-2.052,0.284
22530,-4.768,9.308,10.094,        22530,-0.588,-2.138,0.348
22540,-5,9.07,10.324,        22540,-0.634,-2.218,0.422
22550,-5.19,8.402,10.266,        22550,-0.754,-2.308,0.5
22560,-5.286,7.774,10.04,        22560,-0.948,-2.4,0.528
22570,-5.378,7.554,10.164,        22570,-1.124,-2.506,0.52
22580,-5.56,7.74,10.582,        22580,-1.184,-2.634,0.574
22590,-5.676,7.776,10.622,        22590,-1.176,-2.76,0.674
